date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-03 16:01:59,IraolaLab,nanopore,1,5,26,"Uruguay is currently sequencing #SARSCoV2 using @nanopore: that's our lab ",,@nanopore,#SARSCoV2,1246105677388529665,https://twitter.com/IraolaLab/status/1246105677388529665
2020-04-03 16:01:37,Xtafarik,fignon_laurent,0,0,0,",Quant aux valeurs républicaines, c’est une aberance. #Covid_19fr #COVID2019france #SARSCoV2 ",,,#Covid_19fr #COVID2019france #SARSCoV2,1246105586279821321,https://twitter.com/Xtafarik/status/1246105586279821321
2020-04-03 16:01:29,ibamfic,,0,0,1,"Sanitaris positius #SARSCoV2 a #Balears i per illes a 3/04/20",,,#SARSCoV2 #Balears,1246105549114146816,https://twitter.com/ibamfic/status/1246105549114146816
2020-04-03 16:00:58,PracUpGastro,,0,0,0,"Presence of SARS-CoV-2 Viral RNA in Faecal Samples http://ow.ly/sl0k30quRYa #SARSCoV2 #coronavirus #COVID19",,,#SARSCoV2 #coronavirus #COVID19,1246105422387466240,https://twitter.com/PracUpGastro/status/1246105422387466240
2020-04-03 16:00:40,veganstyle2,,0,0,0,"Vsak se lahko pridruži moji skupini SARS-CoV-2 COVID-19 Slovenia, kjer objavljam novice v zvezi s koronavirusom SARS-COV-2 covid-19 in aktualno dogajanje #vabljeni #CORONAVIRUS #coronavirus #SARSCOV2 #COVID19 #coronavirusslovenia #slovenia #pridruzise https://www.facebook.com/groups/197551104878902/",,,#vabljeni #CORONAVIRUS #coronavirus #SARSCOV2 #COVID19 #coronavirusslovenia #slovenia #pridruzise,1246105343668760582,https://twitter.com/veganstyle2/status/1246105343668760582
2020-04-03 16:00:21,nanopore,,1,4,10,"As part of training we are running two webinars next week – one covering the #SARScoV2 nanopore whole genome sequencing protocol, the other, bioinformatics. Register to attend here: https://nanoporetech.com/events/nanopore-sequencing-sars-cov-2-genome-webinars 4/10",,,#SARScoV2,1246105267491741696,https://twitter.com/nanopore/status/1246105267491741696
2020-04-03 16:00:19,xiangzhuyuan,,0,0,0,"#SARSCoV2 #新型コロナウイルス #新型冠状病毒肺炎",,,#SARSCoV2,1246105259157512192,https://twitter.com/xiangzhuyuan/status/1246105259157512192
2020-04-03 16:00:00,NEJM,,4,32,65,"""The Invisible Hand,"" a new Perspective article by @MKIttlesonMD, now online. #COVID19 #SARSCoV2",,@MKIttlesonMD,#COVID19 #SARSCoV2,1246105178186698753,https://twitter.com/NEJM/status/1246105178186698753
2020-04-03 15:58:26,EstebanOrtizMD,,27,100,191,"Una recomendación con algo de plausibilidad biológica podría ser la utilización de velas entre tú y las personas con las que te reúnes. Especuló que al tener una pantalla de calor entre tú y el resto, el #SARSCoV2 podría eliminarse. Este principio (con mechero Bunsen) 1/3 ",,,#SARSCoV2,1246104784484077570,https://twitter.com/EstebanOrtizMD/status/1246104784484077570
2020-04-03 15:58:18,nanopore,,1,60,117,"We’ve had a huge surge in enquiries in the past week from researchers wishing to use @nanopore for #SarsCoV2 sequencing in #COVID19. It’s now being used in 30 countries and we are supporting users in &gt;40 more countries to get started. This is how we’re supporting users...1/10",,@nanopore,#SarsCoV2 #COVID19,1246104750631858178,https://twitter.com/nanopore/status/1246104750631858178
2020-04-03 15:56:37,SlowFlyby,,0,0,0,"Sometimes I tend to forget what I had been thinking about 2020 #sarscov2 #avirustheworldwouldneverforget #staysafeandsane",,,#sarscov2 #avirustheworldwouldneverforget #staysafeandsane,1246104326906339328,https://twitter.com/SlowFlyby/status/1246104326906339328
2020-04-03 15:56:29,jaimeguerrero08,,0,0,0,"@alejandromurat anuncia medidas de seguridad obligatorias para reducir la propagación del #SARSCoV2 - ",,@alejandromurat,#SARSCoV2,1246104292596969473,https://twitter.com/jaimeguerrero08/status/1246104292596969473
2020-04-03 15:55:56,honey_eyes1405,,0,4,6,"Me han hecho preguntas sobre para qué se secuencia el #SARSCoV2 aquí en España, si ya se conoce el genoma desde hace meses. Aquí di unas pinceladas de qué es y para qué sirve la epidemiología genómica ",,,#SARSCoV2,1246104152859705346,https://twitter.com/honey_eyes1405/status/1246104152859705346
2020-04-03 15:55:48,Gu_rebel,,1,0,8,"* A Univ. de Pittsburgh que trabalhou com SARS e MERS no passado publicou um paper no EBioMedicine (tem revisão por pares) dizendo estarem satisfeitos com uma vacina para o vírus #SARSCov2 testada em ratos... mas ainda falta 1 ano pra concluir o estudo. ",,,#SARSCov2,1246104121645678594,https://twitter.com/Gu_rebel/status/1246104121645678594
2020-04-03 15:55:07,DasRechtsportal,,0,2,3,"#Coronavirus &amp; Öffentliches Recht: Die wichtigsten Fragen zu behördlichen Maßnahmen und Entschädigungsansprüchen von Prof. Christian Winterhoff @GvWAktuell http://ow.ly/sAn750yR0sF #COVID2019 #COVID19 #SARSCoV2 #Infektionsschutz #Abwehrmöglichkeit #Schutzmaßnahmen",,@GvWAktuell,#Coronavirus #COVID2019 #COVID19 #SARSCoV2 #Infektionsschutz #Abwehrm #Schutzma,1246103948022419456,https://twitter.com/DasRechtsportal/status/1246103948022419456
2020-04-03 15:55:02,DxSolutionsLab,,0,0,0,"High Fecal Viral Levels Found in COVID-19 Disease and in Asymptomatic Carriers - https://www.diagnosticsolutionslab.com/blog/coronavirus-stool-testing #SARSCoV2 #COVID19 #CoronavirusPandemic",,,#SARSCoV2 #COVID19 #CoronavirusPandemic,1246103927902396423,https://twitter.com/DxSolutionsLab/status/1246103927902396423
2020-04-03 15:55:01,MedscapePeds,,0,1,2,"This week's Clinical trend is #SARSCoV2. http://ms.spr.ly/6019TejKt #coronavirus #covid_19",,,#SARSCoV2 #coronavirus #covid_19,1246103923129298947,https://twitter.com/MedscapePeds/status/1246103923129298947
2020-04-03 15:54:47,vermalab,,0,7,28,"Although the COVID-19 pandemic halts most lab-based work, @vermalab ramps up work on designing new tests for the SARS-CoV-2. I describe it in this post with my colleague @jac_linnes https://medium.com/purdue-engineering/engineering-solutions-to-covid-19-testing-f96c910d608 #COVID19 #SARSCoV2 #testingkit",,@vermalab @jac_linnes,#COVID19 #SARSCoV2 #testingkit,1246103866363559937,https://twitter.com/vermalab/status/1246103866363559937
2020-04-03 15:53:55,drmpblakeley,,0,6,5,"A highly conserved cryptic epitope in the receptor-binding domains of SARS-CoV-2 and SARS-CoV https://science.sciencemag.org/content/early/2020/04/02/science.abb7269 #SARSCoV2 #COVID19",,,#SARSCoV2 #COVID19,1246103648012247044,https://twitter.com/drmpblakeley/status/1246103648012247044
2020-04-03 15:51:36,PANSA_PL,,0,1,3,"Prezentujemy dobowy raport dotyczący zmian w ruchu na lotniskach i nad terytorium RP. Ruch lotniczy zmniejszył się o 87%,natomiast na polskich lotniskach o 92% -> https://www.pansa.pl/raport-o-ruchu-w-polskiej-przestrzeni-powietrznej-stan-na-3-kwietnia-br/ #KoronawirusWPolsce #koronowiruspolska #SARSCoV2 #Covid_19 @MI_GOV_PL @ULC_GOV_PL",,@MI_GOV_PL @ULC_GOV_PL,#KoronawirusWPolsce #koronowiruspolska #SARSCoV2 #Covid_19,1246103065641529348,https://twitter.com/PANSA_PL/status/1246103065641529348
2020-04-03 15:50:48,fluoresenz,,0,0,0,"Globally: 1,056,256 confirmed #coronavirus #covid19 cases; 55,770 fatalities = ~5.3% or 1 in ~19 deaths. UK has highest number of new cases so far today, 684. UK has 3,605 deaths in 38,168 cases = 9.45%, which is nearly one death in eleven cases. #sarscov2",,,#coronavirus #covid19 #sarscov2,1246102864264601601,https://twitter.com/fluoresenz/status/1246102864264601601
2020-04-03 15:50:44,Rallyefahrer,argonerd,0,0,2,"Und das heißt auch nicht, dass man sich zwingend so auch mit #SARSCoV2 anstecken kann. The viral load matters...",,,#SARSCoV2,1246102846707245056,https://twitter.com/Rallyefahrer/status/1246102846707245056
2020-04-03 15:50:07,Kempshills2,,0,0,1,"@xandvt Have you seen the trial of ivermectin killing #SARSCoV2 coming from Australia? How much credence do you think it has?",,@xandvt,#SARSCoV2,1246102688548507649,https://twitter.com/Kempshills2/status/1246102688548507649
2020-04-03 15:49:54,drannehuang,Laurie_Garrett,0,0,2,"Dear @richardhorton1 @TheLancet Would love to hear Prof David Heymann (now with @LSHTM) elaborate on this. Perhaps a written comment? What can we expect of protective immunity if someone recovers from #SARSCoV2 infection? Thanks!!! - from a former student of Prof. Heymann ",,@richardhorton1 @TheLancet @LSHTM,#SARSCoV2,1246102634081087488,https://twitter.com/drannehuang/status/1246102634081087488
2020-04-03 15:49:51,jmanuelisbylex,,0,0,0,"Residencias de Discapacidad insisten en la falta de medios de protección https://elitediario.com/residencias-de-discapacidad-insisten-en-la-falta-de-medios-de-proteccion/ #residencias #discapacidad #protesta #falta #medios #protección #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia @AndaluciaJunta #MeQuedoEnCasa",,@AndaluciaJunta,#residencias #discapacidad #protesta #falta #medios #protecci #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia #MeQuedoEnCasa,1246102623578701826,https://twitter.com/jmanuelisbylex/status/1246102623578701826
2020-04-03 15:49:39,jmanuelcarrion,,0,0,0,"Residencias de Discapacidad insisten en la falta de medios de protección https://elitediario.com/residencias-de-discapacidad-insisten-en-la-falta-de-medios-de-proteccion/ #residencias #discapacidad #protesta #falta #medios #protección #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia @AndaluciaJunta #MeQuedoEnCasa",,@AndaluciaJunta,#residencias #discapacidad #protesta #falta #medios #protecci #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia #MeQuedoEnCasa,1246102572785696769,https://twitter.com/jmanuelcarrion/status/1246102572785696769
2020-04-03 15:49:26,ajimenal2,,0,0,0,"Residencias de Discapacidad insisten en la falta de medios de protección https://elitediario.com/residencias-de-discapacidad-insisten-en-la-falta-de-medios-de-proteccion/ #residencias #discapacidad #protesta #falta #medios #protección #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia @AndaluciaJunta #MeQuedoEnCasa",,@AndaluciaJunta,#residencias #discapacidad #protesta #falta #medios #protecci #medidas #SARSCoV2 #covid19 #coronavirus #coronavirusEspana #coronavirusandalucia #MeQuedoEnCasa,1246102516946927617,https://twitter.com/ajimenal2/status/1246102516946927617
2020-04-03 15:49:13,CarlesGilGiro,JCAlverdy,1,1,1,"Això és important. No es troben partícules infeccioses de #SARSCoV2 ni a la femta, ni a la orina, ni a la sang. Sí s'hi pot trobar el seu RNA. #covid19catalunya #COVID19",,,#SARSCoV2 #covid19catalunya #COVID19,1246102463788261377,https://twitter.com/CarlesGilGiro/status/1246102463788261377
2020-04-03 15:48:01,rikunert,,0,0,0,"I tried to see how fast #SARSCoV2 infections are rising in Germany. The time it takes for the number of infected to double is widely reported and totally inconsistent. * @SZ : 11 days * @SPIEGEL_Data : 9 days * @zeitonline : 8 days ",,@SZ @SPIEGEL_Data @zeitonline,#SARSCoV2,1246102161529896963,https://twitter.com/rikunert/status/1246102161529896963
2020-04-03 15:46:41,zdravezpravy,,0,0,0,"VFN v Praze potvrdila 18 pacientů s koronavirem. U dalších 31 pacientů se čeká na výsledky. Lékaři ve VFN připravují i novou léčebnou metodu na nemoc Covid-19. #SARSCoV2 #COVID19 #koronavirus #pandemie #remdesivir #krevniplazma #hydroxychlorochin",,,#SARSCoV2 #COVID19 #koronavirus #pandemie #remdesivir #krevniplazma #hydroxychlorochin,1246101826585362432,https://twitter.com/zdravezpravy/status/1246101826585362432
2020-04-03 15:46:24,HarrySpoelstra,apoorva_nyc,1,2,2,"Zeer interessante draadje over onze mogelijke Immuniteit voor #SarsCoV2 naar aanleiding van 'n voorgesteld Duits initiatief: ""immuniteit certificaat"". Conclusie, gevaarlijk en we weten nog te weinig over 'n evt Immuniteit! #covid19",,,#SarsCoV2 #covid19,1246101755257118721,https://twitter.com/HarrySpoelstra/status/1246101755257118721
2020-04-03 15:46:05,LIBERTA_PARITA,monickacristo,0,0,0,"C autorisé par DECRET N°2020-360 du 28/3 : sédation profonde possible grâce au #rivotril pour les malades âgés ""atteints ou susceptibles d'être atteints #SARSCoV2 "" (c noté ainsi ds le décret) par les médecins de ville et même les maisons de retraite elles-mêmes ! #genocide",,,#rivotril #SARSCoV2 #genocide,1246101674885865472,https://twitter.com/LIBERTA_PARITA/status/1246101674885865472
2020-04-03 15:45:50,saleemkhan,,0,0,0,"PM Justin Trudeau: Canadian Rangers will go to Northern Quebec to help with efforts after request from province. #coronavirus #COVID19 #pandemic #Canada #COVID19Canada #SARSCoV2 #SARSCoV19 #CDNpoli",,,#coronavirus #COVID19 #pandemic #Canada #COVID19Canada #SARSCoV2 #SARSCoV19 #CDNpoli,1246101610599718913,https://twitter.com/saleemkhan/status/1246101610599718913
2020-04-03 15:45:28,CymaCyprus,,0,1,4,"Αναφορές που αμφισβητούν τν κλινική αποτελεσματικότητα φαρμάκων, π προνοούνται στα θεραπευτικά πρωτόκολλα για αντιμετώπιση του #SARSCoV2 αποτελούν αχρείαστη κινδυνολογία Πρόκειται για φάρμακα δοκιμασμένα που έχουν χορηγηθεί σε αρκετούς ασθενείς εδώ και χρόνια. Δ.Τ. ΠΙΣ 030420 ",,,#SARSCoV2,1246101518425694209,https://twitter.com/CymaCyprus/status/1246101518425694209
2020-04-03 15:43:57,KaptnNille,,0,0,0,"Der Spiegel braucht einen Faktenfinder oder einen besseren Faktenerfinder, ist ja peinlich wenn fortlaufend alternative Medien das Sturmgeschütz der Demokratie als Rohrkrepierer vorführen. #derspiegel #FakeNews #höcke #Lindemann #SARSCoV2 ",,,#derspiegel #FakeNews #h #Lindemann #SARSCoV2,1246101136572063744,https://twitter.com/KaptnNille/status/1246101136572063744
2020-04-03 15:43:43,pieke1971,XHNews,1,1,1,"You couldn't do an honnest 'number report' of the situation in Wuhan! What makes you think differently? #coronavirus #SARSCoV2 #WuhanVirus",,,#coronavirus #SARSCoV2 #WuhanVirus,1246101078204133376,https://twitter.com/pieke1971/status/1246101078204133376
2020-04-03 15:43:26,evaristy,,2,2,2,"Mi querida vicepresidente de la República @margaritacdf y @PlansocialRD creo que aquí podemos ver como estamos enfrentado el problema del #COVID19 0 #SARSCoV2 en nuestra amada República Dominicana, espero que cuando estemos en medio del caos llamemos a la unión de los Dominicanos ",,@margaritacdf @PlansocialRD,#COVID19 #SARSCoV2,1246101008394092545,https://twitter.com/evaristy/status/1246101008394092545
2020-04-03 15:43:14,freimaurerin,,0,0,1,"Masks stolen from the USA.. they were intended for Germany and France.. shame on you. USA fängt Maskenlieferung ab - zum 2. Mal. #corona #SARSCoV2 #virus #coronakrise #egoism #usaegoism #shameonyou #TrumpVirus #usasucks #war #usaonwar #krieg @ARD_Presse berichtet bitte drüber!",,@ARD_Presse,#corona #SARSCoV2 #virus #coronakrise #egoism #usaegoism #shameonyou #TrumpVirus #usasucks #war #usaonwar #krieg,1246100956145737729,https://twitter.com/freimaurerin/status/1246100956145737729
2020-04-03 15:42:55,bakermind,,0,2,4,"So I comissioned another piece from @percimaart as an early birthday present and a morale booster shot for my wife on the front lines of the battle against #COVID19 and #SARSCoV2 #HealthcareHeroes #HeroesOfCovid19",,@percimaart,#COVID19 #SARSCoV2 #HealthcareHeroes #HeroesOfCovid19,1246100880174141442,https://twitter.com/bakermind/status/1246100880174141442
2020-04-03 15:41:59,LonnieRhea,cychiu98,0,0,1,"New from @UCSFPrecision Using mNGS to detect #SARSCoV2 1) Grand Princess cruise ship = all WA1 2) community transmission in Solano &amp; Santa Clara 3) 8+ different lineage introductions in N. CA Feb-Mar (suggest international &amp; interstate travel vs community spread) #COVID19",,@UCSFPrecision,#SARSCoV2 #COVID19,1246100644210937856,https://twitter.com/LonnieRhea/status/1246100644210937856
2020-04-03 15:41:55,Louisman777,,1,0,4,"Heute auf Arbeit: Kollege so: Meine Frau wird heute auf Corona getestet Ich: Er:? Ich: wtf Er? Ich: Er: Sollte ich denn etwa zu Hause bleiben? Keine Pointe. #StayHome #SARSCoV2 #BrainWars #",,,#StayHome #SARSCoV2 #BrainWars,1246100627710783494,https://twitter.com/Louisman777/status/1246100627710783494
2020-04-03 15:41:53,soycarlosguia,,0,0,2,"Vinculando conocimiento y diversión en tiempos de coronavirus. Docentes, padres y representantes deben estar a la altura de los retos ya que podemos saturar a los estudiantes y ocasionar angustia, estrés y ansiedad, hay que dosificar. #COVID_19 #coronavirus #covid_19 #Sarscov2 ",,,#COVID_19 #coronavirus #covid_19 #Sarscov2,1246100618219073536,https://twitter.com/soycarlosguia/status/1246100618219073536
2020-04-03 15:41:44,twittenup,,0,0,1,"Fact check: Is the coronavirus being spread 'quickly' via gas pumps? http://a.msn.com/05/en-us/BB121Jyq #COVID19 #SARSCoV2",,,#COVID19 #SARSCoV2,1246100580344496129,https://twitter.com/twittenup/status/1246100580344496129
2020-04-03 15:41:44,CoronavirusIn12,,1,0,0,"South African Health Minister delivers update from a hand written note which is self explanatory. Read below ""New cases 43, total 1505"" ""2 more deaths"" ""An 80 year old male"" ""An 81 year old female"" #COVID19 #SARSCOV2 #CORONAVIRUS #SOUTHAFRICA #PANDEMIC",,,#COVID19 #SARSCOV2 #CORONAVIRUS #SOUTHAFRICA #PANDEMIC,1246100579476287488,https://twitter.com/CoronavirusIn12/status/1246100579476287488
2020-04-03 15:40:57,RBFtastic,,0,0,0,"For those that have lost track. #Day18 #StayHomeSaveLives #StayHome #ShelterInPlace #COVID19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #SARSCoV2 #KansasCity #FridayThoughts #FridayVibes #FridayMotivation",,,#Day18 #StayHomeSaveLives #StayHome #ShelterInPlace #COVID19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #SARSCoV2 #KansasCity #FridayThoughts #FridayVibes #FridayMotivation,1246100383052648448,https://twitter.com/RBFtastic/status/1246100383052648448
2020-04-03 15:40:44,MedFree31,sallyKP,0,0,0,"I guess this ish only works on elites? #homeopathyworks #homeopathyforcorona #coronatreatment #COVID19 #SARSCoV2 ",,,#homeopathyworks #homeopathyforcorona #coronatreatment #COVID19 #SARSCoV2,1246100330116534272,https://twitter.com/MedFree31/status/1246100330116534272
2020-04-03 15:40:24,FredOneonine,,0,0,0,"Mami's Shit: The #Creation of a False #Epidemic with Jon Rappoport: http://grizzom.blogspot.com/2000/04/the-creation-of-false-epidemic-with-jon.html Elements of truth can be found in the strangest places. Use #CriticalThinking with #Intuition,#InnerWisdom &amp; #Discernment. It's both #SARScov2/#Covid/#Bioweapon+#NWO #BigBrother CLAMPDOWN!",,,#Creation #Epidemic #CriticalThinking #Intuition #InnerWisdom #Discernment #SARScov2 #Covid #Bioweapon #NWO #BigBrother,1246100245068554240,https://twitter.com/FredOneonine/status/1246100245068554240
2020-04-03 15:39:53,firefoxx66,JosephFauver,1,5,36,"Very honoured to have been part of this interesting preprint looking at early USA sequences and what we can learn about #COVID19 #SARSCoV2 from them with @NathanGrubaugh @josephFauver et al!",,@NathanGrubaugh @JosephFauver,#COVID19 #SARSCoV2,1246100114705453056,https://twitter.com/firefoxx66/status/1246100114705453056
2020-04-03 15:39:40,dansleventilo,,0,0,0," le #COVIDー19 pourrait avoir des conséquences sur la fertilité des hommes guéris du #SARSCoV2 ",,,#COVID #SARSCoV2,1246100059168608256,https://twitter.com/dansleventilo/status/1246100059168608256
2020-04-03 15:39:13,dr_gsharma,,0,2,5,"#NatureReboot #COVID19 #SARSCoV2 ",,,#NatureReboot #COVID19 #SARSCoV2,1246099946341720064,https://twitter.com/dr_gsharma/status/1246099946341720064
2020-04-03 15:38:40,saleemkhan,,1,0,0,"PM Justin Trudeau: Evades questions on immigration/asylum detention, release of prisoners. Efforts underway with Corrections Canada. Civil servants told to work from home where possible. #coronavirus #COVID19 #pandemic #Canada #COVID19Canada #SARSCoV2 #SARSCoV19 #CDNpoli",,,#coronavirus #COVID19 #pandemic #Canada #COVID19Canada #SARSCoV2 #SARSCoV19 #CDNpoli,1246099807862652929,https://twitter.com/saleemkhan/status/1246099807862652929
2020-04-03 15:38:35,ninatypewriter,NYGovCuomo,0,0,0,"#Coronavirus #COVID19 NEW YORK &amp; US Follow my lists: HEALTH https://twitter.com/ninatypewriter/lists/health-medicine NY https://twitter.com/ninatypewriter/lists/new-york DC https://twitter.com/ninatypewriter/lists/washington-dc #SARSCoV2 ",,,#Coronavirus #COVID19 #SARSCoV2,1246099787038035975,https://twitter.com/ninatypewriter/status/1246099787038035975
2020-04-03 15:38:26,scrappy451,,0,0,0,"@GovernorKayIvey Nero Fiddles As Rome Burns #Alabama #Covid19 #Chambers #coronavirus #SARSCoV2 ",,@GovernorKayIvey,#Alabama #Covid19 #Chambers #coronavirus #SARSCoV2,1246099749775773703,https://twitter.com/scrappy451/status/1246099749775773703
2020-04-03 15:38:20,filipowi,KGawkowski,0,0,0,"Dokładnie tak wczoraj mówił @wlodekczarzasty: ZERO porozumienia ANI korku wstecz TYLKO stan wyjątkowy #koronawirus #SARSCoV2 #COVID19 ",,@wlodekczarzasty,#koronawirus #SARSCoV2 #COVID19,1246099725331443712,https://twitter.com/filipowi/status/1246099725331443712
2020-04-03 15:38:10,ninatypewriter,NYGovCuomo,0,0,0,"#Coronavirus #COVID19 NEW YORK Follow my lists: HEALTH https://twitter.com/ninatypewriter/lists/health-medicine NY https://twitter.com/ninatypewriter/lists/new-york DC https://twitter.com/ninatypewriter/lists/washington-dc #SARSCoV2 ",,,#Coronavirus #COVID19 #SARSCoV2,1246099683115663365,https://twitter.com/ninatypewriter/status/1246099683115663365
2020-04-03 15:37:48,ninatypewriter,NYGovCuomo,0,0,0,"#Coronavirus #COVID19 NEW YORK Follow my lists: HEALTH https://twitter.com/ninatypewriter/lists/health-medicine NY https://twitter.com/ninatypewriter/lists/new-york DC https://twitter.com/ninatypewriter/lists/washington-dc #SARSCoV2 ",,,#Coronavirus #COVID19 #SARSCoV2,1246099592216805378,https://twitter.com/ninatypewriter/status/1246099592216805378
2020-04-03 15:37:17,DrEricDing,apoorva_nyc,1,0,6,"agree it’s still premature. cross reactivity to other coronavirus still hasn’t been solved yet- need to make it more specific #SARSCoV2. As for long term immunity, presumably the B memory cells will hold the antibody formulation that would be retriggered next infection? #COVID19",,,#SARSCoV2 #COVID19,1246099459961954317,https://twitter.com/DrEricDing/status/1246099459961954317
2020-04-03 15:36:34,filipowi,KGawkowski,0,0,0,"Dokładnie to wczoraj mówił @wlodekczarzasty: ZERO porozumienia ANI korku wstecz TYLKO stan wyjątkowy #koronawirus #SARSCoV2 #COVID19 ",,@wlodekczarzasty,#koronawirus #SARSCoV2 #COVID19,1246099278327668738,https://twitter.com/filipowi/status/1246099278327668738
2020-04-03 15:36:30,kaibaumgartner,,0,0,0,"Video: „So kommen wir da raus“ – Interview zur Coronakrise mit dem ifo-Präsiden @FuestClemens @ifo_Institut https://youtu.be/6uohqkVmabs #SARSCoV2 #Coronavirus #Covid19",,@FuestClemens @ifo_Institut,#SARSCoV2 #Coronavirus #Covid19,1246099261789478914,https://twitter.com/kaibaumgartner/status/1246099261789478914
2020-04-03 15:36:22,ninatypewriter,NYGovCuomo,0,0,0,"#Coronavirus #COVID19 NEW YORK GOV. CUOMO BRIEFING Follow my lists: HEALTH https://twitter.com/ninatypewriter/lists/health-medicine NY https://twitter.com/ninatypewriter/lists/new-york DC https://twitter.com/ninatypewriter/lists/washington-dc #SARSCoV2 ",,,#Coronavirus #COVID19 #SARSCoV2,1246099229757648901,https://twitter.com/ninatypewriter/status/1246099229757648901
2020-04-03 15:36:17,StuartMWeston,,1,2,5,"New YouTube channel video up talking about mutation to viruses. Quiet a general virology thing, but specifically talking about #SARSCoV2 and #COVID19 of course",,,#SARSCoV2 #COVID19,1246099209310236672,https://twitter.com/StuartMWeston/status/1246099209310236672
2020-04-03 15:36:14,DxSolutionsLab,,0,0,0,"DSL Testing Options for Detecting SARS-CoV-2 - Introducing SARS-CoV-2 Stool Analysis – Screening and Surveillance Test https://www.diagnosticsolutionslab.com/tests/covid-19-sars-cov-2 #SARSCoV2 #COVID19Pandemic #CoronavirusPandemic",,,#SARSCoV2 #COVID19Pandemic #CoronavirusPandemic,1246099194986840066,https://twitter.com/DxSolutionsLab/status/1246099194986840066
2020-04-03 15:36:09,SDXZV,,0,0,0,"Όσοι κάνετε γυμναστική ή τρώτε βιολογικά προϊόντα να θυμάστε #MementoMori. #COVID19greece #CoronavirusGR #COVID19 #κορονάϊος #Μένουμε_Σπίτι #ΜΕΝΟΥΜΕΣΠΙΤΙ #μένουμε_στο_σπίτι #απαγόρευση_κυκλοφορίας #SDXZV #SARS_CoV_2 #SARSCOV2 #COVID_19 #COVID2019 #CoronaVirus #",,,#MementoMori #COVID19greece #CoronavirusGR #COVID19 #SDXZV #SARS_CoV_2 #SARSCOV2 #COVID_19 #COVID2019 #CoronaVirus,1246099176469008384,https://twitter.com/SDXZV/status/1246099176469008384
2020-04-03 15:35:48,PediatriaBalear,,0,0,1,"#CoronavirusBaleares: Bajan los contagios por #coronavirus en Baleares que se elevan a 1.257, pero suma 12 muertos más y llega a los 69 #SARSCOV2 #COVID19",,,#CoronavirusBaleares #coronavirus #SARSCOV2 #COVID19,1246099085758775298,https://twitter.com/PediatriaBalear/status/1246099085758775298
2020-04-03 15:35:34,kaibaumgartner,,1,0,0,"Video: „So kommen wir da raus“ (in einem Jahr) – Interview zur Coronakrise mit @AlexanderKekule https://youtu.be/-Skk8okuLig #SARSCoV2 #Coronavirus #Covid19",,@AlexanderKekule,#SARSCoV2 #Coronavirus #Covid19,1246099030456836102,https://twitter.com/kaibaumgartner/status/1246099030456836102
2020-04-03 15:35:05,BioBreakout,,21,51,168,"I work at 2 hospitals in NJ. The hospital closer to NYC was flooded with #COVID19 patients first. Now, the 2nd hospital is beginning to see increased number of #COVID19 patients. This Shock Wave effect will continue throughout USA unless we act NOW, the SURGE is coming #SARSCoV2",,,#COVID19 #COVID19 #SARSCoV2,1246098905466617866,https://twitter.com/BioBreakout/status/1246098905466617866
2020-04-03 15:34:55,_b_meyer,,9,5,90,"Finished setting up 390 plaque assay samples for our drug screens. Before that @verorezelj helped setting up 900 qRT-PCR samples, while I looked after plasmids and tended to my fancy cells. @VignuzziLab @institutpasteur #SARSCoV2 #COVID19 #PipettingBeasts #JustAnotherFriday",,@verorezelj @VignuzziLab @institutpasteur,#SARSCoV2 #COVID19 #PipettingBeasts #JustAnotherFriday,1246098865247395840,https://twitter.com/_b_meyer/status/1246098865247395840
2020-04-03 15:33:57,MrBlond12,,1,0,1,"Overal in de wereld draagt men #mondkapjes om zichzelf en anderen te beschermen tegen #coronavirus . Veel landen hebben ervaring opgedaan met #virus zoals #ebola #SARSCoV2 . Letterlijk ALLE landen zijn VOOR mondkapjes. En wij?? Wij hebben @hugodejonge clown en arrogante idioot!",,@hugodejonge,#mondkapjes #coronavirus #virus #ebola #SARSCoV2,1246098622300774401,https://twitter.com/MrBlond12/status/1246098622300774401
2020-04-03 15:33:33,OCDrises,SingleDad30,0,1,3,"This thread and this statement are what nightmares are made of #Coronavirus #CoronavirusOutbreak #Covid19 #coronavirusUSA #SARSCov2 #Covid19USA #Covid_19 #CoronavirusNewYork #COVIDー19 #coronavirusItaly #CCPVirus",,,#Coronavirus #CoronavirusOutbreak #Covid19 #coronavirusUSA #SARSCov2 #Covid19USA #Covid_19 #CoronavirusNewYork #COVID #coronavirusItaly #CCPVirus,1246098522409066499,https://twitter.com/OCDrises/status/1246098522409066499
